Metal,Model,High_n,k,Hits,Recall,Precision,Lift,Random_hits,Random_upper_tail
Pb,Ffreq,11,29,10,0.9090909090909091,0.3448275862068966,1.347962382445141,7.4186046511627906,0.054766549342885405
Pb,Ffreq,11,30,10,0.9090909090909091,0.3333333333333333,1.303030303030303,7.674418604651163,0.07740127927361551
Pb,Ffreq,11,31,10,0.9090909090909091,0.3225806451612903,1.2609970674486803,7.930232558139535,0.10724927478666618
Pb,Ffreq,11,32,10,0.9090909090909091,0.3125,1.2215909090909092,8.186046511627907,0.14580293565769
Pb,Ffreq,11,33,10,0.9090909090909091,0.30303030303030304,1.184573002754821,8.44186046511628,0.19456645928902444
Pb,Ffreq,11,34,10,0.9090909090909091,0.29411764705882354,1.1497326203208555,8.69767441860465,0.2549113197828009
Pb,Ffreq,11,35,10,0.9090909090909091,0.2857142857142857,1.1168831168831168,8.953488372093023,0.32786155113527715
Pb,Ffreq,11,36,10,0.9090909090909091,0.2777777777777778,1.0858585858585859,9.209302325581396,0.4137885063341075
Pb,Ffreq,11,37,11,1.0,0.2972972972972973,1.1621621621621623,9.465116279069768,0.1486424731491454
Pb,Ffreq,11,38,11,1.0,0.2894736842105263,1.131578947368421,9.720930232558139,0.20920051776546392
Pb,Ffreq,11,39,11,1.0,0.28205128205128205,1.1025641025641026,9.976744186046512,0.291386435459039
Pb,Ffreq,11,40,11,1.0,0.275,1.075,10.232558139534884,0.40191232477108824
Pb,Ffreq,11,41,11,1.0,0.2682926829268293,1.048780487804878,10.488372093023257,0.549280177187154
Pb,Ffreq,11,42,11,1.0,0.2619047619047619,1.023809523809524,10.744186046511627,0.7441860465116279
Pb,Ffreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Cd,Ffreq,11,1,0,0.0,0.0,0.0,0.2558139534883721,1.0
Cd,Ffreq,11,2,0,0.0,0.0,0.0,0.5116279069767442,1.0
Cd,Ffreq,11,3,0,0.0,0.0,0.0,0.7674418604651163,1.0
Cd,Ffreq,11,4,0,0.0,0.0,0.0,1.0232558139534884,1.0
Cd,Ffreq,11,5,0,0.0,0.0,0.0,1.2790697674418605,1.0
Cd,Ffreq,11,6,0,0.0,0.0,0.0,1.5348837209302326,1.0
Cd,Ffreq,11,7,0,0.0,0.0,0.0,1.7906976744186047,1.0
Cd,Ffreq,11,8,0,0.0,0.0,0.0,2.046511627906977,1.0
Cd,Ffreq,11,9,0,0.0,0.0,0.0,2.302325581395349,1.0
Cd,Ffreq,11,10,0,0.0,0.0,0.0,2.558139534883721,1.0
Cd,Ffreq,11,11,0,0.0,0.0,0.0,2.813953488372093,1.0
Cd,Ffreq,11,12,0,0.0,0.0,0.0,3.0697674418604652,1.0
Cd,Ffreq,11,13,0,0.0,0.0,0.0,3.3255813953488373,1.0
Cd,Ffreq,11,14,0,0.0,0.0,0.0,3.5813953488372094,1.0
Cd,Ffreq,11,15,0,0.0,0.0,0.0,3.8372093023255816,1.0
Cd,Ffreq,11,16,0,0.0,0.0,0.0,4.093023255813954,1.0
Cd,Ffreq,11,17,1,0.09090909090909091,0.058823529411764705,0.22994652406417115,4.348837209302325,0.9986567882200327
Cd,Ffreq,11,18,2,0.18181818181818182,0.1111111111111111,0.4343434343434343,4.604651162790698,0.9889959958025755
Cd,Ffreq,11,19,2,0.18181818181818182,0.10526315789473684,0.41148325358851673,4.8604651162790695,0.9930876255323221
Cd,Ffreq,11,20,2,0.18181818181818182,0.1,0.39090909090909093,5.116279069767442,0.995786964590141
Cd,Ffreq,11,21,2,0.18181818181818182,0.09523809523809523,0.37229437229437234,5.372093023255814,0.9975165182198648
Cd,Ffreq,11,22,2,0.18181818181818182,0.09090909090909091,0.35537190082644626,5.627906976744186,0.9985896276310343
Cd,Ffreq,11,23,2,0.18181818181818182,0.08695652173913043,0.3399209486166008,5.883720930232558,0.9992320332649317
Cd,Ffreq,11,24,2,0.18181818181818182,0.08333333333333333,0.32575757575757575,6.1395348837209305,0.9996014165044227
Cd,Ffreq,11,25,2,0.18181818181818182,0.08,0.31272727272727274,6.395348837209302,0.999804281441443
Cd,Ffreq,11,26,2,0.18181818181818182,0.07692307692307693,0.30069930069930073,6.651162790697675,0.9999099402628077
Cd,Ffreq,11,27,2,0.18181818181818182,0.07407407407407407,0.2895622895622896,6.906976744186046,0.9999616509330286
Cd,Ffreq,11,28,2,0.18181818181818182,0.07142857142857142,0.2792207792207792,7.162790697674419,0.9999851444827202
Cd,Ffreq,11,29,2,0.18181818181818182,0.06896551724137931,0.26959247648902823,7.4186046511627906,0.9999948899551849
Cd,Ffreq,11,30,3,0.2727272727272727,0.1,0.3909090909090909,7.674418604651163,0.9999444223299213
Cd,Ffreq,11,31,4,0.36363636363636365,0.12903225806451613,0.5043988269794721,7.930232558139535,0.9995950310780963
Cd,Ffreq,11,32,5,0.45454545454545453,0.15625,0.6107954545454546,8.186046511627907,0.9977898429436671
Cd,Ffreq,11,33,6,0.5454545454545454,0.18181818181818182,0.7107438016528925,8.44186046511628,0.9904378039961735
Cd,Ffreq,11,34,6,0.5454545454545454,0.17647058823529413,0.6898395721925134,8.69767441860465,0.9956367458233297
Cd,Ffreq,11,35,7,0.6363636363636364,0.2,0.7818181818181819,8.953488372093023,0.9825431145549365
Cd,Ffreq,11,36,8,0.7272727272727273,0.2222222222222222,0.8686868686868686,9.209302325581396,0.9416255168412078
Cd,Ffreq,11,37,8,0.7272727272727273,0.21621621621621623,0.8452088452088452,9.465116279069768,0.9706508078302567
Cd,Ffreq,11,38,8,0.7272727272727273,0.21052631578947367,0.8229665071770335,9.720930232558139,0.9885497372735036
Cd,Ffreq,11,39,9,0.8181818181818182,0.23076923076923078,0.9020979020979022,9.976744186046512,0.9545417713313346
Cd,Ffreq,11,40,9,0.8181818181818182,0.225,0.8795454545454546,10.232558139534884,0.9866299327445102
Cd,Ffreq,11,41,10,0.9090909090909091,0.24390243902439024,0.9534368070953436,10.488372093023257,0.9390919158361019
Cd,Ffreq,11,42,10,0.9090909090909091,0.23809523809523808,0.9307359307359307,10.744186046511627,1.0
Cd,Ffreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Fe,Cfreq,11,1,1,0.09090909090909091,1.0,3.909090909090909,0.2558139534883721,0.2558139534883721
Fe,Cfreq,11,2,1,0.09090909090909091,0.5,1.9545454545454546,0.5116279069767442,0.45071982281284606
Fe,Cfreq,11,3,1,0.09090909090909091,0.3333333333333333,1.303030303030303,0.7674418604651163,0.5980876752289117
Fe,Cfreq,11,4,2,0.18181818181818182,0.5,1.9545454545454546,1.0232558139534884,0.266510007292764
Fe,Cfreq,11,5,2,0.18181818181818182,0.4,1.5636363636363637,1.2790697674418605,0.3798698937666606
Fe,Cfreq,11,6,3,0.2727272727272727,0.5,1.9545454545454544,1.5348837209302326,0.16359116299409465
Fe,Cfreq,11,7,3,0.2727272727272727,0.42857142857142855,1.675324675324675,1.7906976744186047,0.24250367287057142
Fe,Cfreq,11,8,4,0.36363636363636365,0.5,1.9545454545454546,2.046511627906977,0.09929208087252091
Fe,Cfreq,11,9,4,0.36363636363636365,0.4444444444444444,1.7373737373737372,2.302325581395349,0.15166660594609369
Fe,Cfreq,11,10,4,0.36363636363636365,0.4,1.5636363636363637,2.558139534883721,0.21405390787196701
Fe,Cfreq,11,11,4,0.36363636363636365,0.36363636363636365,1.421487603305785,2.813953488372093,0.28427338190108864
Fe,Cfreq,11,12,5,0.45454545454545453,0.4166666666666667,1.6287878787878787,3.0697674418604652,0.13341123066664773
Fe,Cfreq,11,13,5,0.45454545454545453,0.38461538461538464,1.5034965034965035,3.3255813953488373,0.1845097012460552
Fe,Cfreq,11,14,5,0.45454545454545453,0.35714285714285715,1.3961038961038958,3.5813953488372094,0.24355682280448152
Fe,Cfreq,11,15,5,0.45454545454545453,0.3333333333333333,1.303030303030303,3.8372093023255816,0.3091194888107342
Fe,Cfreq,11,16,5,0.45454545454545453,0.3125,1.2215909090909092,4.093023255813954,0.379365202388862
Fe,Cfreq,11,17,6,0.5454545454545454,0.35294117647058826,1.3796791443850267,4.348837209302325,0.20453142637218819
Fe,Cfreq,11,18,7,0.6363636363636364,0.3888888888888889,1.52020202020202,4.604651162790698,0.09021703436128607
Fe,Cfreq,11,19,7,0.6363636363636364,0.3684210526315789,1.4401913875598085,4.8604651162790695,0.12451135196455672
Fe,Cfreq,11,20,7,0.6363636363636364,0.35,1.3681818181818182,5.116279069767442,0.16628007212238632
Fe,Cfreq,11,21,8,0.7272727272727273,0.38095238095238093,1.4891774891774894,5.372093023255814,0.0676955152281301
Fe,Cfreq,11,22,9,0.8181818181818182,0.4090909090909091,1.5991735537190084,5.627906976744186,0.020643794892235053
Fe,Cfreq,11,23,9,0.8181818181818182,0.391304347826087,1.5296442687747038,5.883720930232558,0.03120642598804822
Fe,Cfreq,11,24,9,0.8181818181818182,0.375,1.465909090909091,6.1395348837209305,0.0457828569002704
Fe,Cfreq,11,25,10,0.9090909090909091,0.4,1.5636363636363635,6.395348837209302,0.011004004197424503
Fe,Cfreq,11,26,11,1.0,0.4230769230769231,1.653846153846154,6.651162790697675,0.0013432117799673101
Fe,Cfreq,11,27,11,1.0,0.4074074074074074,1.5925925925925926,6.906976744186046,0.002266669878694836
Fe,Cfreq,11,28,11,1.0,0.39285714285714285,1.5357142857142856,7.162790697674419,0.003733338623732672
Fe,Cfreq,11,29,11,1.0,0.3793103448275862,1.4827586206896552,7.4186046511627906,0.0060148233382359695
Fe,Cfreq,11,30,11,1.0,0.36666666666666664,1.4333333333333333,7.674418604651163,0.009497089481425216
Fe,Cfreq,11,31,11,1.0,0.3548387096774194,1.3870967741935485,7.930232558139535,0.014720488696209084
Fe,Cfreq,11,32,11,1.0,0.34375,1.34375,8.186046511627907,0.022431220870413847
Fe,Cfreq,11,33,11,1.0,0.3333333333333333,1.303030303030303,8.44186046511628,0.03364683130562077
Fe,Cfreq,11,34,11,1.0,0.3235294117647059,1.2647058823529413,8.69767441860465,0.04973879410396114
Fe,Cfreq,11,35,11,1.0,0.3142857142857143,1.2285714285714286,8.953488372093023,0.07253574140160998
Fe,Cfreq,11,36,11,1.0,0.3055555555555556,1.1944444444444444,9.209302325581396,0.10445146761831839
Fe,Cfreq,11,37,11,1.0,0.2972972972972973,1.1621621621621623,9.465116279069768,0.1486424731491454
Fe,Cfreq,11,38,11,1.0,0.2894736842105263,1.131578947368421,9.720930232558139,0.20920051776546392
Fe,Cfreq,11,39,11,1.0,0.28205128205128205,1.1025641025641026,9.976744186046512,0.291386435459039
Fe,Cfreq,11,40,11,1.0,0.275,1.075,10.232558139534884,0.40191232477108824
Fe,Cfreq,11,41,11,1.0,0.2682926829268293,1.048780487804878,10.488372093023257,0.549280177187154
Fe,Cfreq,11,42,11,1.0,0.2619047619047619,1.023809523809524,10.744186046511627,0.7441860465116279
Fe,Cfreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Zn,Cfreq,11,1,0,0.0,0.0,0.0,0.2558139534883721,1.0
Zn,Cfreq,11,2,1,0.09090909090909091,0.5,1.9545454545454546,0.5116279069767442,0.45071982281284606
Zn,Cfreq,11,3,1,0.09090909090909091,0.3333333333333333,1.303030303030303,0.7674418604651163,0.5980876752289117
Zn,Cfreq,11,4,2,0.18181818181818182,0.5,1.9545454545454546,1.0232558139534884,0.266510007292764
Zn,Cfreq,11,5,3,0.2727272727272727,0.6,2.3454545454545452,1.2790697674418605,0.09647017758191893
Zn,Cfreq,11,6,3,0.2727272727272727,0.5,1.9545454545454544,1.5348837209302326,0.16359116299409465
Zn,Cfreq,11,7,4,0.36363636363636365,0.5714285714285714,2.2337662337662336,1.7906976744186047,0.05837448315879221
Zn,Cfreq,11,8,5,0.45454545454545453,0.625,2.4431818181818183,2.046511627906977,0.01745688544506349
Zn,Cfreq,11,9,5,0.45454545454545453,0.5555555555555556,2.1717171717171717,2.302325581395349,0.03382392453055497
Zn,Cfreq,11,10,5,0.45454545454545453,0.5,1.9545454545454546,2.558139534883721,0.058085653057283526
Zn,Cfreq,11,11,5,0.45454545454545453,0.45454545454545453,1.7768595041322313,2.813953488372093,0.09116982832100429
Zn,Cfreq,11,12,5,0.45454545454545453,0.4166666666666667,1.6287878787878787,3.0697674418604652,0.13341123066664773
Zn,Cfreq,11,13,5,0.45454545454545453,0.38461538461538464,1.5034965034965035,3.3255813953488373,0.1845097012460552
Zn,Cfreq,11,14,6,0.5454545454545454,0.42857142857142855,1.675324675324675,3.5813953488372094,0.07822488244088774
Zn,Cfreq,11,15,7,0.6363636363636364,0.4666666666666667,1.8242424242424242,3.8372093023255816,0.026914969914255182
Zn,Cfreq,11,16,7,0.6363636363636364,0.4375,1.7102272727272727,4.093023255813954,0.042185777213848204
Zn,Cfreq,11,17,7,0.6363636363636364,0.4117647058823529,1.6096256684491979,4.348837209302325,0.06299932197773797
Zn,Cfreq,11,18,8,0.7272727272727273,0.4444444444444444,1.7373737373737372,4.604651162790698,0.020228631089305178
Zn,Cfreq,11,19,8,0.7272727272727273,0.42105263157894735,1.645933014354067,4.8604651162790695,0.03142677561282212
Zn,Cfreq,11,20,8,0.7272727272727273,0.4,1.5636363636363637,5.116279069767442,0.046940871671444555
Zn,Cfreq,11,21,8,0.7272727272727273,0.38095238095238093,1.4891774891774894,5.372093023255814,0.0676955152281301
Zn,Cfreq,11,22,8,0.7272727272727273,0.36363636363636365,1.421487603305785,5.627906976744186,0.09458221256292726
Zn,Cfreq,11,23,9,0.8181818181818182,0.391304347826087,1.5296442687747038,5.883720930232558,0.03120642598804822
Zn,Cfreq,11,24,9,0.8181818181818182,0.375,1.465909090909091,6.1395348837209305,0.0457828569002704
Zn,Cfreq,11,25,9,0.8181818181818182,0.36,1.4072727272727272,6.395348837209302,0.06534596154562121
Zn,Cfreq,11,26,10,0.9090909090909091,0.38461538461538464,1.5034965034965035,6.651162790697675,0.017041999458335247
Zn,Cfreq,11,27,10,0.9090909090909091,0.37037037037037035,1.4478114478114477,6.906976744186046,0.025733369799300194
Zn,Cfreq,11,28,10,0.9090909090909091,0.35714285714285715,1.3961038961038958,7.162790697674419,0.03795560934128216
Zn,Cfreq,11,29,10,0.9090909090909091,0.3448275862068966,1.347962382445141,7.4186046511627906,0.054766549342885405
Zn,Cfreq,11,30,10,0.9090909090909091,0.3333333333333333,1.303030303030303,7.674418604651163,0.07740127927361551
Zn,Cfreq,11,31,10,0.9090909090909091,0.3225806451612903,1.2609970674486803,7.930232558139535,0.10724927478666618
Zn,Cfreq,11,32,10,0.9090909090909091,0.3125,1.2215909090909092,8.186046511627907,0.14580293565769
Zn,Cfreq,11,33,11,1.0,0.3333333333333333,1.303030303030303,8.44186046511628,0.03364683130562077
Zn,Cfreq,11,34,11,1.0,0.3235294117647059,1.2647058823529413,8.69767441860465,0.04973879410396114
Zn,Cfreq,11,35,11,1.0,0.3142857142857143,1.2285714285714286,8.953488372093023,0.07253574140160998
Zn,Cfreq,11,36,11,1.0,0.3055555555555556,1.1944444444444444,9.209302325581396,0.10445146761831839
Zn,Cfreq,11,37,11,1.0,0.2972972972972973,1.1621621621621623,9.465116279069768,0.1486424731491454
Zn,Cfreq,11,38,11,1.0,0.2894736842105263,1.131578947368421,9.720930232558139,0.20920051776546392
Zn,Cfreq,11,39,11,1.0,0.28205128205128205,1.1025641025641026,9.976744186046512,0.291386435459039
Zn,Cfreq,11,40,11,1.0,0.275,1.075,10.232558139534884,0.40191232477108824
Zn,Cfreq,11,41,11,1.0,0.2682926829268293,1.048780487804878,10.488372093023257,0.549280177187154
Zn,Cfreq,11,42,11,1.0,0.2619047619047619,1.023809523809524,10.744186046511627,0.7441860465116279
Zn,Cfreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Cu,Cfreq,11,1,0,0.0,0.0,0.0,0.2558139534883721,1.0
Cu,Cfreq,11,2,0,0.0,0.0,0.0,0.5116279069767442,1.0
Cu,Cfreq,11,3,0,0.0,0.0,0.0,0.7674418604651163,1.0
Cu,Cfreq,11,4,0,0.0,0.0,0.0,1.0232558139534884,1.0
Cu,Cfreq,11,5,0,0.0,0.0,0.0,1.2790697674418605,1.0
Cu,Cfreq,11,6,1,0.09090909090909091,0.16666666666666666,0.6515151515151515,1.5348837209302326,0.8513575268508546
Cu,Cfreq,11,7,1,0.09090909090909091,0.14285714285714285,0.5584415584415584,1.7906976744186047,0.8955485323816815
Cu,Cfreq,11,8,2,0.18181818181818182,0.25,0.9772727272727273,2.046511627906977,0.6721384488647228
Cu,Cfreq,11,9,2,0.18181818181818182,0.2222222222222222,0.8686868686868686,2.302325581395349,0.7450886802171991
Cu,Cfreq,11,10,2,0.18181818181818182,0.2,0.7818181818181819,2.558139534883721,0.8054335407109756
Cu,Cfreq,11,11,2,0.18181818181818182,0.18181818181818182,0.7107438016528925,2.813953488372093,0.85419706434231
Cu,Cfreq,11,12,2,0.18181818181818182,0.16666666666666666,0.6515151515151515,3.0697674418604652,0.8927507252133338
Cu,Cfreq,11,13,3,0.2727272727272727,0.23076923076923078,0.9020979020979021,3.3255813953488373,0.728586749891555
Cu,Cfreq,11,14,4,0.36363636363636365,0.2857142857142857,1.1168831168831168,3.5813953488372094,0.5151735819732427
Cu,Cfreq,11,15,4,0.36363636363636365,0.26666666666666666,1.0424242424242425,3.8372093023255816,0.5901023431232459
Cu,Cfreq,11,16,4,0.36363636363636365,0.25,0.9772727272727273,4.093023255813954,0.6603480567013738
Cu,Cfreq,11,17,5,0.45454545454545453,0.29411764705882354,1.1497326203208555,4.348837209302325,0.4522126090624762
Cu,Cfreq,11,18,6,0.5454545454545454,0.3333333333333333,1.3030303030303028,4.604651162790698,0.26168862237763935
Cu,Cfreq,11,19,6,0.5454545454545454,0.3157894736842105,1.23444976076555,4.8604651162790695,0.32500120872213895
Cu,Cfreq,11,20,6,0.5454545454545454,0.3,1.1727272727272726,5.116279069767442,0.3930245529791759
Cu,Cfreq,11,21,6,0.5454545454545454,0.2857142857142857,1.1168831168831168,5.372093023255814,0.4640054339430402
Cu,Cfreq,11,22,7,0.6363636363636364,0.3181818181818182,1.243801652892562,5.627906976744186,0.2720344149725886
Cu,Cfreq,11,23,7,0.6363636363636364,0.30434782608695654,1.1897233201581028,5.883720930232558,0.33488206999267695
Cu,Cfreq,11,24,7,0.6363636363636364,0.2916666666666667,1.1401515151515151,6.1395348837209305,0.40290541424971366
Cu,Cfreq,11,25,7,0.6363636363636364,0.28,1.0945454545454545,6.395348837209302,0.4745089345202788
Cu,Cfreq,11,26,8,0.7272727272727273,0.3076923076923077,1.202797202797203,6.651162790697675,0.2756102671020425
Cu,Cfreq,11,27,8,0.7272727272727273,0.2962962962962963,1.1582491582491583,6.906976744186046,0.33965194329862625
Cu,Cfreq,11,28,9,0.8181818181818182,0.32142857142857145,1.2564935064935066,7.162790697674419,0.1640376593533066
Cu,Cfreq,11,29,9,0.8181818181818182,0.3103448275862069,1.2131661442006272,7.4186046511627906,0.2132096588579961
Cu,Cfreq,11,30,9,0.8181818181818182,0.3,1.1727272727272728,7.674418604651163,0.2714132501084449
Cu,Cfreq,11,31,9,0.8181818181818182,0.2903225806451613,1.1348973607038124,7.930232558139535,0.3385712400128089
Cu,Cfreq,11,32,9,0.8181818181818182,0.28125,1.0994318181818183,8.186046511627907,0.4140023156300293
Cu,Cfreq,11,33,9,0.8181818181818182,0.2727272727272727,1.0661157024793388,8.44186046511628,0.4962907617579062
Cu,Cfreq,11,34,10,0.9090909090909091,0.29411764705882354,1.1497326203208555,8.69767441860465,0.2549113197828009
Cu,Cfreq,11,35,10,0.9090909090909091,0.2857142857142857,1.1168831168831168,8.953488372093023,0.32786155113527715
Cu,Cfreq,11,36,10,0.9090909090909091,0.2777777777777778,1.0858585858585859,9.209302325581396,0.4137885063341075
Cu,Cfreq,11,37,10,0.9090909090909091,0.2702702702702703,1.0565110565110565,9.465116279069768,0.5119907408470563
Cu,Cfreq,11,38,10,0.9090909090909091,0.2631578947368421,1.0287081339712918,9.720930232558139,0.6201301062333393
Cu,Cfreq,11,39,10,0.9090909090909091,0.2564102564102564,1.0023310023310024,9.976744186046512,0.733489992707236
Cu,Cfreq,11,40,10,0.9090909090909091,0.25,0.9772727272727273,10.232558139534884,0.8440158820192853
Cu,Cfreq,11,41,10,0.9090909090909091,0.24390243902439024,0.9534368070953436,10.488372093023257,0.9390919158361019
Cu,Cfreq,11,42,10,0.9090909090909091,0.23809523809523808,0.9307359307359307,10.744186046511627,1.0
Cu,Cfreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Cr,Cfreq,11,1,0,0.0,0.0,0.0,0.2558139534883721,1.0
Cr,Cfreq,11,2,1,0.09090909090909091,0.5,1.9545454545454546,0.5116279069767442,0.45071982281284606
Cr,Cfreq,11,3,2,0.18181818181818182,0.6666666666666666,2.606060606060606,0.7674418604651163,0.1559841179807147
Cr,Cfreq,11,4,2,0.18181818181818182,0.5,1.9545454545454546,1.0232558139534884,0.266510007292764
Cr,Cfreq,11,5,2,0.18181818181818182,0.4,1.5636363636363637,1.2790697674418605,0.3798698937666606
Cr,Cfreq,11,6,2,0.18181818181818182,0.3333333333333333,1.303030303030303,1.5348837209302326,0.48800925915294374
Cr,Cfreq,11,7,2,0.18181818181818182,0.2857142857142857,1.1168831168831168,1.7906976744186047,0.5862114936658924
Cr,Cfreq,11,8,3,0.2727272727272727,0.375,1.4659090909090908,2.046511627906977,0.3284306280694017
Cr,Cfreq,11,9,3,0.2727272727272727,0.3333333333333333,1.3030303030303028,2.302325581395349,0.41681263913105576
Cr,Cfreq,11,10,4,0.36363636363636365,0.4,1.5636363636363637,2.558139534883721,0.21405390787196701
Cr,Cfreq,11,11,4,0.36363636363636365,0.36363636363636365,1.421487603305785,2.813953488372093,0.28427338190108864
Cr,Cfreq,11,12,5,0.45454545454545453,0.4166666666666667,1.6287878787878787,3.0697674418604652,0.13341123066664773
Cr,Cfreq,11,13,6,0.5454545454545454,0.46153846153846156,1.8041958041958042,3.3255813953488373,0.05165367773959588
Cr,Cfreq,11,14,7,0.6363636363636364,0.5,1.9545454545454544,3.5813953488372094,0.016225404804540076
Cr,Cfreq,11,15,7,0.6363636363636364,0.4666666666666667,1.8242424242424242,3.8372093023255816,0.026914969914255182
Cr,Cfreq,11,16,7,0.6363636363636364,0.4375,1.7102272727272727,4.093023255813954,0.042185777213848204
Cr,Cfreq,11,17,7,0.6363636363636364,0.4117647058823529,1.6096256684491979,4.348837209302325,0.06299932197773797
Cr,Cfreq,11,18,8,0.7272727272727273,0.4444444444444444,1.7373737373737372,4.604651162790698,0.020228631089305178
Cr,Cfreq,11,19,8,0.7272727272727273,0.42105263157894735,1.645933014354067,4.8604651162790695,0.03142677561282212
Cr,Cfreq,11,20,9,0.8181818181818182,0.45,1.7590909090909093,5.116279069767442,0.008155631524888473
Cr,Cfreq,11,21,10,0.9090909090909091,0.47619047619047616,1.8614718614718615,5.372093023255814,0.001410372368965676
Cr,Cfreq,11,22,10,0.9090909090909091,0.45454545454545453,1.7768595041322313,5.627906976744186,0.002483481780135212
Cr,Cfreq,11,23,10,0.9090909090909091,0.43478260869565216,1.6996047430830041,5.883720930232558,0.0042130354098590065
Cr,Cfreq,11,24,10,0.9090909090909091,0.4166666666666667,1.6287878787878787,6.1395348837209305,0.0069123744676779265
Cr,Cfreq,11,25,10,0.9090909090909091,0.4,1.5636363636363635,6.395348837209302,0.011004004197424503
Cr,Cfreq,11,26,10,0.9090909090909091,0.38461538461538464,1.5034965034965035,6.651162790697675,0.017041999458335247
Cr,Cfreq,11,27,10,0.9090909090909091,0.37037037037037035,1.4478114478114477,6.906976744186046,0.025733369799300194
Cr,Cfreq,11,28,10,0.9090909090909091,0.35714285714285715,1.3961038961038958,7.162790697674419,0.03795560934128216
Cr,Cfreq,11,29,10,0.9090909090909091,0.3448275862068966,1.347962382445141,7.4186046511627906,0.054766549342885405
Cr,Cfreq,11,30,10,0.9090909090909091,0.3333333333333333,1.303030303030303,7.674418604651163,0.07740127927361551
Cr,Cfreq,11,31,10,0.9090909090909091,0.3225806451612903,1.2609970674486803,7.930232558139535,0.10724927478666618
Cr,Cfreq,11,32,10,0.9090909090909091,0.3125,1.2215909090909092,8.186046511627907,0.14580293565769
Cr,Cfreq,11,33,10,0.9090909090909091,0.30303030303030304,1.184573002754821,8.44186046511628,0.19456645928902444
Cr,Cfreq,11,34,10,0.9090909090909091,0.29411764705882354,1.1497326203208555,8.69767441860465,0.2549113197828009
Cr,Cfreq,11,35,10,0.9090909090909091,0.2857142857142857,1.1168831168831168,8.953488372093023,0.32786155113527715
Cr,Cfreq,11,36,10,0.9090909090909091,0.2777777777777778,1.0858585858585859,9.209302325581396,0.4137885063341075
Cr,Cfreq,11,37,10,0.9090909090909091,0.2702702702702703,1.0565110565110565,9.465116279069768,0.5119907408470563
Cr,Cfreq,11,38,10,0.9090909090909091,0.2631578947368421,1.0287081339712918,9.720930232558139,0.6201301062333393
Cr,Cfreq,11,39,11,1.0,0.28205128205128205,1.1025641025641026,9.976744186046512,0.291386435459039
Cr,Cfreq,11,40,11,1.0,0.275,1.075,10.232558139534884,0.40191232477108824
Cr,Cfreq,11,41,11,1.0,0.2682926829268293,1.048780487804878,10.488372093023257,0.549280177187154
Cr,Cfreq,11,42,11,1.0,0.2619047619047619,1.023809523809524,10.744186046511627,0.7441860465116279
Cr,Cfreq,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Co,Cfreq,11,1,1,0.09090909090909091,1.0,3.909090909090909,0.2558139534883721,0.2558139534883721
Co,Cfreq,11,2,2,0.18181818181818182,1.0,3.909090909090909,0.5116279069767442,0.06090808416389812
Co,Cfreq,11,3,2,0.18181818181818182,0.6666666666666666,2.606060606060606,0.7674418604651163,0.1559841179807147
Co,Cfreq,11,4,3,0.2727272727272727,0.75,2.9318181818181817,1.0232558139534884,0.04545822866866543
Co,Cfreq,11,5,3,0.2727272727272727,0.6,2.3454545454545452,1.2790697674418605,0.09647017758191893
Co,Cfreq,11,6,4,0.36363636363636365,0.6666666666666666,2.606060606060606,1.5348837209302326,0.029349192169743268
Co,Cfreq,11,7,4,0.36363636363636365,0.5714285714285714,2.2337662337662336,1.7906976744186047,0.05837448315879221
Co,Cfreq,11,8,4,0.36363636363636365,0.5,1.9545454545454546,2.046511627906977,0.09929208087252091
Co,Cfreq,11,9,5,0.45454545454545453,0.5555555555555556,2.1717171717171717,2.302325581395349,0.03382392453055497
Co,Cfreq,11,10,5,0.45454545454545453,0.5,1.9545454545454546,2.558139534883721,0.058085653057283526
Co,Cfreq,11,11,6,0.5454545454545454,0.5454545454545454,2.1322314049586772,2.813953488372093,0.01838464274081862
Co,Cfreq,11,12,6,0.5454545454545454,0.5,1.9545454545454544,3.0697674418604652,0.03203186503710343
Co,Cfreq,11,13,7,0.6363636363636364,0.5384615384615384,2.104895104895105,3.3255813953488373,0.00913975021752891
Co,Cfreq,11,14,8,0.7272727272727273,0.5714285714285714,2.2337662337662336,3.5813953488372094,0.0020540956305177506
Co,Cfreq,11,15,8,0.7272727272727273,0.5333333333333333,2.084848484848485,3.8372093023255816,0.004008758964865657
Co,Cfreq,11,16,9,0.8181818181818182,0.5625,2.1988636363636367,4.093023255813954,0.0007364431149528675
Co,Cfreq,11,17,10,0.9090909090909091,0.5882352941176471,2.299465240641711,4.348837209302325,9.005973719231622e-05
Co,Cfreq,11,18,10,0.9090909090909091,0.5555555555555556,2.1717171717171717,4.604651162790698,0.0001957185585570217
Co,Cfreq,11,19,10,0.9090909090909091,0.5263157894736842,2.0574162679425836,4.8604651162790695,0.00039858349557725614
Co,Cfreq,11,20,10,0.9090909090909091,0.5,1.9545454545454546,5.116279069767442,0.0007679667350682666
