Representation,Deleted_Block,Outer_Block_A,Outer_Block_B,Test_n,Metal,S_MAE,S_REC,Inner_MAE_of_S_MAE,Inner_Recovery_of_S_MAE,Inner_MAE_of_S_REC,Inner_Recovery_of_S_REC,Recovery_Primary_Tie_Size,Recovery_Primary_Tied_Set,Outer_Recall_S_MAE,Outer_Recall_S_REC,Delta_Recall,Outer_Hits_S_MAE,Outer_Hits_S_REC,High_n,Budget_k,Outer_BlockMAE_S_MAE,Outer_BlockMAE_S_REC,Delta_BlockMAE_REC_minus_MAE,Inner_Pairs
logHF,0,4,9,4,Cu,FC,FC,0.11759544489323427,0.574404761904762,0.11759544489323427,0.574404761904762,1,FC,1.0,1.0,0.0,1,1,1,1,0.14077299347988664,0.14077299347988664,0.0,28
logHF,0,4,9,4,Cr,Cν,Cν,0.093820189369906,0.6107142857142857,0.093820189369906,0.6107142857142857,1,Cν,1.0,1.0,0.0,1,1,1,1,0.1082947659112809,0.1082947659112809,0.0,28
logHF,0,4,9,4,Co,Cν,Cν,0.06671362656838586,0.7363095238095239,0.06671362656838586,0.7363095238095239,1,Cν,1.0,1.0,0.0,1,1,1,1,0.0459287335586252,0.0459287335586252,0.0,28
logHF,0,4,9,4,Ni,Cν,Fν,0.07283607447554129,0.6238095238095237,0.07470160325332513,0.6648809523809522,1,Fν,0.0,0.0,0.0,0,0,1,1,0.05836332749678236,0.08525692543147184,0.026893597934689484,28
logHF,0,4,9,4,Mn,Fν,Fν,0.1176019520542108,0.6041666666666667,0.1176019520542108,0.6041666666666667,1,Fν,0.0,0.0,0.0,0,0,1,1,0.14769606283058712,0.14769606283058712,0.0,28
logHF,0,4,9,4,Pb,Fν,Cν,0.08216006515174082,0.6440476190476191,0.1094933594976818,0.6946428571428572,1,Cν,0.0,0.0,0.0,0,0,1,1,0.13571862454792433,0.15457553753093384,0.01885691298300951,28
logHF,0,4,9,4,Cd,F,F,0.2462433657624318,0.22916666666666666,0.2462433657624318,0.22916666666666666,1,F,0.0,0.0,0.0,0,0,1,1,0.37916790340776607,0.37916790340776607,0.0,28
logHF,0,4,10,3,Fe,Cν,Cν,0.1405202962410308,0.6124999999999999,0.1405202962410308,0.6124999999999999,1,Cν,1.0,1.0,0.0,1,1,1,1,0.23436858130253713,0.23436858130253713,0.0,28
logHF,0,4,10,3,Zn,F,F,0.09706251839644649,0.5714285714285714,0.09706251839644649,0.5714285714285714,1,F,1.0,1.0,0.0,1,1,1,1,0.11850294108107734,0.11850294108107734,0.0,28
logHF,0,4,10,3,Cu,FC,Cν,0.11877353906510879,0.5625000000000002,0.17111578834354182,0.5839285714285714,1,Cν,1.0,0.0,-1.0,1,0,1,1,0.13391347350877425,0.17694169676284371,0.043028223254069464,28
logHF,0,4,10,3,Cr,Cν,Cν,0.10483857153077543,0.6910714285714284,0.10483857153077543,0.6910714285714284,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06126136890649392,0.06126136890649392,0.0,28
logHF,0,4,10,3,Co,Cν,Cν,0.06777509501550759,0.7125,0.06777509501550759,0.7125,1,Cν,0.0,0.0,0.0,0,0,1,1,0.03952884088824721,0.03952884088824721,0.0,28
logHF,0,4,10,3,Ni,C,Cν,0.06088701672136213,0.5958333333333334,0.06190848352639262,0.6309523809523808,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09611831173206925,0.09758188565627768,0.0014635739242084278,28
logHF,0,4,10,3,Mn,FC,Cν,0.08774879294026451,0.6077380952380951,0.10743002197312898,0.6267857142857142,1,Cν,0.0,1.0,1.0,0,1,1,1,0.25234814564048824,0.2561557600622534,0.0038076144217651375,28
logHF,0,4,10,3,Pb,FC,FC,0.09165637488646901,0.630357142857143,0.09165637488646901,0.630357142857143,1,FC,0.0,0.0,0.0,0,0,1,1,0.10587022147947822,0.10587022147947822,0.0,28
logHF,0,4,10,3,Cd,C,F,0.18761396464662544,0.27619047619047615,0.18787029473525965,0.33035714285714285,1,F,1.0,1.0,0.0,1,1,1,1,0.5767702596010429,0.5745156055108758,-0.002254654090167063,28
logHF,0,5,6,12,Fe,Cν,Cν,0.17186017090400307,0.711904761904762,0.17186017090400307,0.711904761904762,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11344665579329134,0.11344665579329134,0.0,28
logHF,0,5,6,12,Zn,F,F,0.09960070136180284,0.5541666666666666,0.09960070136180284,0.5541666666666666,1,F,1.0,1.0,0.0,3,3,3,3,0.1285631844963042,0.1285631844963042,-6.938893903907228e-18,28
logHF,0,5,6,12,Cu,FC,FC,0.13019799512605426,0.6565476190476189,0.13019799512605426,0.6565476190476189,1,FC,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.1044154014491337,0.1044154014491337,0.0,28
logHF,0,5,6,12,Cr,Cν,Cν,0.08625920534036036,0.6583333333333334,0.08625920534036036,0.6583333333333334,1,Cν,1.0,1.0,0.0,3,3,3,3,0.11150735534957121,0.11150735534957121,-6.938893903907228e-18,28
logHF,0,5,6,12,Co,Cν,Cν,0.06486816648703765,0.5988095238095238,0.06486816648703765,0.5988095238095238,1,Cν,1.0,1.0,0.0,3,3,3,3,0.04998853389724278,0.04998853389724278,0.0,28
logHF,0,5,6,12,Ni,C,C,0.07577530944172868,0.6035714285714285,0.07577530944172868,0.6035714285714285,2,C|FC,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.04601556876465951,0.04601556876465951,0.0,28
logHF,0,5,6,12,Mn,FC,Cν,0.13011471189705814,0.5095238095238096,0.14628078978133627,0.6583333333333334,1,Cν,0.6666666666666666,1.0,0.33333333333333337,2,3,3,3,0.07814948889281796,0.06747827771898943,-0.010671211173828535,28
logHF,0,5,6,12,Pb,F,FC,0.1026135489803041,0.5416666666666665,0.10725963404920634,0.544642857142857,1,FC,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.06348132530360223,0.058707563639095815,-0.0047737616645064165,28
logHF,0,5,6,12,Cd,F,Cν,0.2878766651784658,0.2654761904761904,0.29035439013708586,0.4327380952380953,1,Cν,0.0,0.0,0.0,0,0,3,3,0.21317592232952143,0.26025748376641666,0.047081561436895236,28
logHF,0,5,7,4,Fe,Cν,Cν,0.132977004074486,0.618452380952381,0.132977004074486,0.618452380952381,1,Cν,1.0,1.0,0.0,1,1,1,1,0.2236718764880512,0.2236718764880512,0.0,28
logHF,0,5,7,4,Zn,F,F,0.10634487011656853,0.6249999999999999,0.10634487011656853,0.6249999999999999,1,F,0.0,0.0,0.0,0,0,1,1,0.09207478576628741,0.09207478576628741,0.0,28
logHF,0,5,7,4,Cu,FC,FC,0.12835947853595858,0.6339285714285714,0.12835947853595858,0.6339285714285714,1,FC,0.0,0.0,0.0,0,0,1,1,0.10362698413537941,0.10362698413537941,0.0,28
logHF,0,5,7,4,Cr,Cν,Cν,0.08514615930162153,0.575,0.08514615930162153,0.575,1,Cν,1.0,1.0,0.0,1,1,1,1,0.12024646461229072,0.12024646461229072,0.0,28
logHF,0,5,7,4,Co,C,Cν,0.04926290485543322,0.5255952380952381,0.050975981526413264,0.600595238095238,1,Cν,1.0,1.0,0.0,1,1,1,1,0.11071681835568825,0.10133290005248147,-0.009383918303206784,28
logHF,0,5,7,4,Ni,C,Cν,0.06246305293592687,0.5839285714285714,0.06291816406314651,0.6047619047619047,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09243810959272974,0.0887233487737013,-0.00371476081902844,28
logHF,0,5,7,4,Mn,FC,Cν,0.13234371761308325,0.4886904761904763,0.1433798958780645,0.5958333333333334,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06741324903233115,0.10305828705400233,0.03564503802167118,28
logHF,0,5,7,4,Pb,F,FC,0.1037373244813461,0.6035714285714285,0.10666670786740498,0.606547619047619,1,FC,0.0,0.0,0.0,0,0,1,1,0.047034162157557347,0.04385676960903323,-0.003177392548524116,28
logHF,0,5,7,4,Cd,F,F,0.31382461026305425,0.2648809523809524,0.31382461026305425,0.2648809523809524,1,F,0.0,0.0,0.0,0,0,1,1,0.13209361444954015,0.13209361444954015,0.0,28
logHF,0,5,8,11,Fe,Fν,Cν,0.16144572061333082,0.5023809523809526,0.1689201839084736,0.6720238095238097,1,Cν,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,2,3,3,0.13366681562429472,0.10752441104693473,-0.026142404577359987,28
logHF,0,5,8,11,Zn,FC,F,0.09333982262741021,0.6357142857142856,0.09531959644625575,0.6416666666666667,1,F,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,2,3,3,0.1522853122544384,0.14377475608607834,-0.008510556168360044,28
logHF,0,5,8,11,Cu,FC,FC,0.1279811972326581,0.6357142857142859,0.1279811972326581,0.6357142857142859,1,FC,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.1268609906270598,0.1268609906270598,0.0,28
logHF,0,5,8,11,Cr,Cν,Cν,0.09526707117752795,0.6583333333333333,0.09526707117752795,0.6583333333333333,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.10848703584367665,0.10848703584367665,0.0,28
logHF,0,5,8,11,Co,C,Cν,0.05888982756641297,0.617857142857143,0.06250149834929018,0.7267857142857143,1,Cν,0.0,0.6666666666666666,0.6666666666666666,0,2,3,3,0.07903908846793097,0.07101905092109775,-0.008020037546833211,28
logHF,0,5,8,11,Ni,C,Cν,0.07052653935274142,0.6952380952380952,0.07376941137733903,0.7261904761904762,1,Cν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.06518519172623663,0.0605139551054453,-0.00467123662079133,28
logHF,0,5,8,11,Mn,Fν,Cν,0.11628057180654504,0.42321428571428577,0.13320632698198323,0.6791666666666666,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.10909932431842034,0.11293742951666715,0.0038381051982468023,28
logHF,0,5,8,11,Pb,F,FC,0.09652316262507829,0.5226190476190475,0.10016632699057594,0.5464285714285714,1,FC,0.6666666666666666,1.0,0.33333333333333337,2,3,3,3,0.06599052410252645,0.06676178263286042,0.000771258530333975,28
logHF,0,5,8,11,Cd,F,F,0.3042708888803548,0.3148809523809524,0.3042708888803548,0.3148809523809524,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.23315446772705425,0.23315446772705425,0.0,28
logHF,0,5,9,4,Fe,C,Cν,0.17040048667296026,0.5011904761904763,0.17283719219457455,0.5886904761904762,1,Cν,1.0,1.0,0.0,1,1,1,1,0.12576812264656645,0.08932866069645129,-0.03643946195011516,28
logHF,0,5,9,4,Zn,FC,F,0.10561656522111738,0.5744047619047619,0.10672076832002673,0.5892857142857142,1,F,0.0,1.0,1.0,0,1,1,1,0.11944233809369242,0.08863731353805337,-0.03080502455563905,28
logHF,0,5,9,4,Cu,FC,FC,0.11772584681934871,0.6101190476190477,0.11772584681934871,0.6101190476190477,1,FC,0.0,0.0,0.0,0,0,1,1,0.1468996086719373,0.1468996086719373,0.0,28
logHF,0,5,9,4,Cr,Cν,Cν,0.08500879490594218,0.5678571428571428,0.08500879490594218,0.5678571428571428,1,Cν,1.0,1.0,0.0,1,1,1,1,0.1296595254491818,0.1296595254491818,0.0,28
logHF,0,5,9,4,Co,C,Cν,0.06625104936098931,0.5613095238095239,0.06673624801539282,0.6886904761904761,1,Cν,1.0,1.0,0.0,1,1,1,1,0.04635901057462488,0.04379085192278204,-0.0025681586518428445,28
logHF,0,5,9,4,Ni,C,Cν,0.06633361514780167,0.5958333333333333,0.06704915486251463,0.6428571428571429,1,Cν,1.0,1.0,0.0,1,1,1,1,0.07685447723614025,0.07809187715803856,0.0012373999218983078,28
logHF,0,5,9,4,Mn,FC,Cν,0.1180183562340622,0.46190476190476204,0.13975343694466133,0.6029761904761904,1,Cν,1.0,1.0,0.0,1,1,1,1,0.11078386264472184,0.09940313967400016,-0.01138072297072168,28
logHF,0,5,9,4,Pb,Fν,Cν,0.07617770839764719,0.6440476190476191,0.10639493585994696,0.6720238095238095,1,Cν,0.0,0.0,0.0,0,0,1,1,0.160797390223133,0.17417963859402624,0.013382248370893246,28
logHF,0,5,9,4,Cd,F,F,0.2905400957318699,0.3196428571428571,0.2905400957318699,0.3196428571428571,1,F,0.0,0.0,0.0,0,0,1,1,0.23082023304564483,0.23082023304564483,0.0,28
logHF,0,5,10,3,Fe,Cν,Cν,0.13669298993799686,0.618452380952381,0.13669298993799686,0.618452380952381,1,Cν,0.0,0.0,0.0,0,0,1,1,0.2500908218621881,0.2500908218621881,0.0,28
logHF,0,5,10,3,Zn,F,F,0.10552403049076486,0.5892857142857142,0.10552403049076486,0.5892857142857142,1,F,1.0,1.0,0.0,1,1,1,1,0.09409730251690895,0.09409730251690895,0.0,28
logHF,0,5,10,3,Cu,FC,FC,0.11860271787746078,0.6101190476190477,0.11860271787746078,0.6101190476190477,1,FC,0.0,0.0,0.0,0,0,1,1,0.14199059847016832,0.14199059847016832,0.0,28
logHF,0,5,10,3,Cr,Cν,Cν,0.09685552950068385,0.6345238095238095,0.09685552950068385,0.6345238095238095,1,Cν,1.0,1.0,0.0,1,1,1,1,0.08075529881515298,0.08075529881515298,0.0,28
logHF,0,5,10,3,Co,Fν,Cν,0.06603385198952123,0.4904761904761904,0.06774602359250767,0.7005952380952382,1,Cν,0.0,1.0,1.0,0,1,1,1,0.06600905247372801,0.038564682556317675,-0.02744436991741034,28
logHF,0,5,10,3,Ni,C,FC,0.05379475439384779,0.631547619047619,0.0555982912935582,0.6404761904761903,1,FC,0.0,0.0,0.0,0,0,1,1,0.1259306512102873,0.1284231910560421,0.0024925398457548154,28
logHF,0,5,10,3,Mn,FC,Cν,0.08207588838126423,0.5392857142857144,0.10282051604853716,0.5910714285714286,1,Cν,0.0,0.0,0.0,0,0,1,1,0.2771131148423913,0.2743812713663887,-0.0027318434760026378,28
logHF,0,5,10,3,Pb,F,FC,0.0880650610050071,0.6392857142857143,0.08893503711639374,0.6541666666666668,1,FC,0.0,0.0,0.0,0,0,1,1,0.11005366750812806,0.11535913829235955,0.005305470784231492,28
logHF,0,5,10,3,Cd,C,F,0.23223383975103115,0.34523809523809523,0.23462992651914386,0.45654761904761904,1,F,0.0,0.0,0.0,0,0,1,1,0.4407388160988637,0.4161646862689359,-0.024574129829927793,28
logHF,0,6,7,12,Fe,Cν,Cν,0.12972367747760158,0.711904761904762,0.12972367747760158,0.711904761904762,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.2073477482250539,0.2073477482250539,0.0,28
logHF,0,6,7,12,Zn,F,F,0.12075798398418301,0.5720238095238095,0.12075798398418301,0.5720238095238095,1,F,1.0,1.0,0.0,3,3,3,3,0.05720847188674466,0.05720847188674466,0.0,28
logHF,0,6,7,12,Cu,FC,F,0.13593068288707294,0.5851190476190476,0.14944742463925012,0.6702380952380952,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.08805274582014035,0.10265036703918864,0.014597621219048298,28
logHF,0,6,7,12,Cr,Cν,Cν,0.09346339015166662,0.6773809523809524,0.09346339015166662,0.6773809523809524,1,Cν,1.0,1.0,0.0,3,3,3,3,0.08170894122574626,0.08170894122574626,-6.938893903907228e-18,28
logHF,0,6,7,12,Co,Cν,Cν,0.05262859799470456,0.6464285714285714,0.05262859799470456,0.6464285714285714,1,Cν,1.0,1.0,0.0,3,3,3,3,0.08581388746186269,0.08581388746186269,0.0,28
logHF,0,6,7,12,Ni,C,Cν,0.06929478786290778,0.5916666666666666,0.07089083842997952,0.600595238095238,1,Cν,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,2,3,3,0.07105970105599349,0.06633010102361915,-0.004729600032374333,28
logHF,0,6,7,12,Mn,Cν,Cν,0.13327193969325785,0.6654761904761906,0.13327193969325785,0.6654761904761906,1,Cν,1.0,1.0,0.0,3,3,3,3,0.12585234515375482,0.12585234515375482,1.3877787807814457e-17,28
logHF,0,6,7,12,Pb,F,FC,0.10490247018908368,0.5059523809523808,0.10959582350514731,0.5089285714285713,1,FC,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.0585717774072139,0.057152350889434114,-0.0014194265177797857,28
logHF,0,6,7,12,Cd,Cν,Cν,0.28858274311393173,0.4148809523809524,0.28858274311393173,0.4148809523809524,1,Cν,0.0,0.0,0.0,0,0,3,3,0.28269709450983527,0.28269709450983527,-2.7755575615628914e-17,28
logHF,0,6,8,19,Fe,Cν,Cν,0.1533864968674201,0.7738095238095237,0.1533864968674201,0.7738095238095237,1,Cν,0.4,0.4,0.0,2,2,5,5,0.1886939111740178,0.1886939111740178,-1.3877787807814457e-17,28
logHF,0,6,8,19,Zn,F,F,0.11113410402548705,0.5505952380952381,0.11113410402548705,0.5505952380952381,1,F,0.6,0.6,0.0,3,3,5,5,0.10955502686637406,0.10955502686637406,0.0,28
logHF,0,6,8,19,Cu,FC,F,0.1355104811062196,0.5773809523809523,0.1467146256040802,0.6398809523809524,1,F,0.4,0.4,0.0,2,2,5,5,0.094801032530027,0.11661703698410464,0.02181600445407763,28
logHF,0,6,8,19,Cr,Cν,Cν,0.09891800653766869,0.7083333333333333,0.09891800653766869,0.7083333333333333,1,Cν,0.4,0.4,0.0,2,2,5,5,0.09810611068206426,0.09810611068206426,-6.938893903907228e-18,28
logHF,0,6,8,19,Co,Cν,C,0.061718202523368126,0.6160714285714286,0.06366769346054209,0.7202380952380951,1,C,0.6,0.4,-0.19999999999999996,3,2,5,5,0.08111462064527253,0.06932179718370046,-0.01179282346157206,28
logHF,0,6,8,19,Ni,FC,C,0.07780615099446078,0.6488095238095238,0.0785711164521744,0.7410714285714286,1,C,0.4,0.4,0.0,2,2,5,5,0.0544988546086615,0.046155147412578035,-0.008343707196083468,28
logHF,0,6,8,19,Mn,Fν,Cν,0.10677005675294171,0.41071428571428575,0.12742143841722645,0.6845238095238095,1,Cν,0.4,0.6,0.19999999999999996,2,3,5,5,0.14305714618710194,0.12466968295620316,-0.01838746323089878,28
logHF,0,6,8,19,Pb,F,C,0.09659852609305772,0.3988095238095237,0.10280341352915252,0.4642857142857143,1,C,0.6,0.6,0.0,3,3,5,5,0.08752909066796483,0.12347798887990445,0.03594889821193963,28
logHF,0,6,8,19,Cd,F,Cν,0.2903671568646374,0.23214285714285712,0.2996962013514494,0.5416666666666666,1,Cν,0.2,0.4,0.2,1,2,5,5,0.2541011667150764,0.3177632288353968,0.06366206212032044,28
logHF,0,6,9,12,Fe,Cν,Cν,0.1728924004114449,0.6464285714285716,0.1728924004114449,0.6464285714285716,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11653019920487666,0.11653019920487666,0.0,28
logHF,0,6,9,12,Zn,F,F,0.1200225493194221,0.5005952380952381,0.1200225493194221,0.5005952380952381,1,F,1.0,1.0,0.0,3,3,3,3,0.06066899541910287,0.06066899541910287,0.0,28
logHF,0,6,9,12,Cu,FC,F,0.1278187503509596,0.5613095238095238,0.14546652583893538,0.5809523809523809,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.11493452167383136,0.11804428665341035,0.0031097649795789883,28
logHF,0,6,9,12,Cr,Cν,Cν,0.09200169172798825,0.6583333333333334,0.09200169172798825,0.6583333333333334,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.09949957048994441,0.09949957048994441,0.0,28
logHF,0,6,9,12,Co,Cν,Cν,0.06441145872481373,0.682142857142857,0.06441145872481373,0.682142857142857,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.06555447126464942,0.06555447126464942,0.0,28
logHF,0,6,9,12,Ni,C,Fν,0.07441589132363934,0.6035714285714285,0.07843618366893053,0.6839285714285713,1,Fν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.0509115889219673,0.08006534977361833,0.029153760851651028,28
logHF,0,6,9,12,Mn,FC,Cν,0.11881831582055292,0.47857142857142865,0.1353980148429729,0.5892857142857143,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.12238047559716618,0.10204906112267009,-0.020331414474496087,28
logHF,0,6,9,12,Pb,Fν,C,0.0766667662585133,0.5702380952380951,0.10393101387884188,0.5928571428571427,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.17413706149305683,0.1563681122067479,-0.017768949286308927,28
logHF,0,6,9,12,Cd,F,Cν,0.2763718335265438,0.22976190476190475,0.28659473643270744,0.4,1,Cν,0.0,0.0,0.0,0,0,3,3,0.2614701926852444,0.25530642242907875,-0.006163770256165657,28
logHF,0,6,10,11,Fe,Cν,Cν,0.1311812954365327,0.7476190476190476,0.1311812954365327,0.7476190476190476,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.2835603028648049,0.2835603028648049,0.0,28
logHF,0,6,10,11,Zn,F,F,0.11849600640616867,0.5005952380952381,0.11849600640616867,0.5005952380952381,1,F,1.0,1.0,0.0,3,3,3,3,0.06561673322622616,0.06561673322622616,6.938893903907228e-18,28
logHF,0,6,10,11,Cu,FC,F,0.12824486976026908,0.5613095238095238,0.13701106831180715,0.5809523809523809,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.1137736106041704,0.14952659780907945,0.03575298720490905,28
logHF,0,6,10,11,Cr,Cν,Cν,0.09839620157960091,0.7011904761904763,0.09839620157960091,0.7011904761904763,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.06598366627738056,0.06598366627738056,0.0,28
logHF,0,6,10,11,Co,Fν,Cν,0.0635953207186619,0.4428571428571428,0.06365747126294834,0.6821428571428572,1,Cν,0.6666666666666666,1.0,0.33333333333333337,2,3,3,3,0.07556331175047713,0.05525351870664276,-0.020309793043834373,28
logHF,0,6,10,11,Ni,C,C,0.061171306055357325,0.6749999999999999,0.061171306055357325,0.6749999999999999,1,C,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.10076722033780261,0.10076722033780261,0.0,28
logHF,0,6,10,11,Mn,FC,Cν,0.08461274244235077,0.5928571428571427,0.1041776551637594,0.7011904761904763,1,Cν,0.3333333333333333,1.0,0.6666666666666667,1,3,3,3,0.2681659297716388,0.2513288454187184,-0.01683708435292039,28
logHF,0,6,10,11,Pb,F,FC,0.08916759889804228,0.5416666666666665,0.09083026024352746,0.5922619047619048,1,FC,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11451735333409982,0.12507183341062617,0.010554480076526346,28
logHF,0,6,10,11,Cd,Cν,Cν,0.20970675139263903,0.47440476190476194,0.20970675139263903,0.47440476190476194,1,Cν,0.0,0.0,0.0,0,0,3,3,0.5429117392713207,0.5429117392713207,-5.551115123125783e-17,28
logHF,0,7,8,11,Fe,Cν,Cν,0.1243717477106447,0.6690476190476191,0.1243717477106447,0.6690476190476191,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.24022405054174115,0.24022405054174115,0.0,28
logHF,0,7,8,11,Zn,F,F,0.11493528614096825,0.6595238095238096,0.11493528614096825,0.6595238095238096,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.08379140239558713,0.08379140239558713,0.0,28
logHF,0,7,8,11,Cu,FC,Cν,0.131789319406108,0.5642857142857144,0.18996955809683205,0.6345238095238095,1,Cν,0.6666666666666666,0.0,-0.6666666666666666,2,0,3,3,0.11254610681305582,0.1818631611652698,0.06931705435221397,28
logHF,0,7,8,11,Cr,Cν,Cν,0.09979593658638193,0.6583333333333334,0.09979593658638193,0.6583333333333334,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.09612725106725811,0.09612725106725811,-6.938893903907228e-18,28
logHF,0,7,8,11,Co,C,Cν,0.047413033680432363,0.6535714285714285,0.04892007303507912,0.7029761904761905,1,Cν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.12322769471533696,0.11629525474640601,-0.006932439968930948,28
logHF,0,7,8,11,Ni,C,Cν,0.06454547034590909,0.6833333333333332,0.0656934967080478,0.7404761904761904,1,Cν,0.0,0.0,0.0,0,0,3,3,0.09044454787354933,0.0876353123754757,-0.002809235498073631,28
logHF,0,7,8,11,Mn,Fν,Cν,0.11330147797411286,0.4232142857142857,0.13225127650177487,0.6791666666666668,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11882756475643491,0.12224255067597138,0.00341498591953647,28
logHF,0,7,8,11,Pb,F,Cν,0.09333529557091658,0.48690476190476184,0.1145040585943453,0.5636904761904761,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.0846437625231215,0.11672213185018722,0.03207836932706571,28
logHF,0,7,8,11,Cd,F,F,0.30839446553246724,0.24345238095238092,0.30839446553246724,0.24345238095238092,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.21546346060376823,0.21546346060376823,0.0,28
logHF,0,7,9,4,Fe,Cν,Cν,0.13020111255106448,0.6005952380952381,0.13020111255106448,0.6005952380952381,1,Cν,1.0,1.0,0.0,1,1,1,1,0.21712469000280843,0.21712469000280843,0.0,28
logHF,0,7,9,4,Zn,F,F,0.1267424302802546,0.607142857142857,0.1267424302802546,0.607142857142857,1,F,1.0,1.0,0.0,1,1,1,1,0.02272314062443037,0.02272314062443037,0.0,28
logHF,0,7,9,4,Cu,FC,F,0.12319187551806977,0.5505952380952382,0.13808645492221275,0.5809523809523809,1,F,1.0,1.0,0.0,1,1,1,1,0.12488538041758318,0.1297097379658444,0.0048243575482612155,28
logHF,0,7,9,4,Cr,Cν,FC,0.09001100776273022,0.5678571428571428,0.10318347684464754,0.5851190476190474,1,FC,1.0,1.0,0.0,1,1,1,1,0.11252851473770731,0.15855462341693066,0.046026108679223354,28
logHF,0,7,9,4,Co,Cν,Cν,0.05577821940155613,0.7077380952380954,0.05577821940155613,0.7077380952380954,1,Cν,1.0,1.0,0.0,1,1,1,1,0.08163861172860187,0.08163861172860187,0.0,28
logHF,0,7,9,4,Ni,Cν,Fν,0.060480010058423524,0.6428571428571427,0.06486110086838187,0.6529761904761904,1,Fν,0.0,0.0,0.0,0,0,1,1,0.10060263776550954,0.12386341507115395,0.02326077730564441,28
logHF,0,7,9,4,Mn,FC,Cν,0.12124991919548411,0.4601190476190477,0.13639775297802187,0.6148809523809523,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09672490503829034,0.1158560767158302,0.01913117167753986,28
logHF,0,7,9,4,Pb,Fν,Cν,0.077633259075359,0.655952380952381,0.10485439413015585,0.6732142857142859,1,Cν,0.0,0.0,0.0,0,0,1,1,0.1544961868480269,0.17098561913069993,0.016489432282673022,28
logHF,0,7,9,4,Cd,F,F,0.2976022328563686,0.2720238095238095,0.2976022328563686,0.2720238095238095,1,F,1.0,1.0,0.0,1,1,1,1,0.2031331072575748,0.2031331072575748,0.0,28
logHF,0,7,10,3,Fe,Cν,Cν,0.09671307980203146,0.6303571428571428,0.09671307980203146,0.6303571428571428,1,Cν,0.0,0.0,0.0,0,0,1,1,0.37539470568787625,0.37539470568787625,0.0,28
logHF,0,7,10,3,Zn,F,F,0.12482790519050846,0.607142857142857,0.12482790519050846,0.607142857142857,1,F,1.0,1.0,0.0,1,1,1,1,0.0306905439564798,0.0306905439564798,0.0,28
logHF,0,7,10,3,Cu,FC,Fν,0.12276431068166335,0.5505952380952382,0.13253592722976068,0.5880952380952381,1,Fν,1.0,1.0,0.0,1,1,1,1,0.12792173591935557,0.17851472865460172,0.050592992735246145,28
logHF,0,7,10,3,Cr,Cν,Cν,0.10172483780793336,0.6345238095238095,0.10172483780793336,0.6345238095238095,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06403142517805638,0.06403142517805638,0.0,28
logHF,0,7,10,3,Co,C,Cν,0.05555618299770533,0.5375,0.05589592771229714,0.7196428571428573,1,Cν,1.0,1.0,0.0,1,1,1,1,0.085633425780614,0.08071997835191291,-0.00491344742870109,28
